,Locality,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
66,Page County,23209.063664968948,23277.97782375159,23453.94196802916,23628.01094355952,23775.932623898654,23808.286427180086,24195.07602982621,23973.866896573818,24056.627384832784,24003.969115767595,24042.0,24057.970111543254,24154.5,24215.0,24079.0,24083.0,23719.0,23586.0,23665.0,23833.0,23857.0,23983.0
67,Patrick County,19402.8404545773,19145.55710283597,19007.676487037676,18764.064405404046,18779.363082785476,18560.688628125066,18634.121399343505,18515.573811553335,18415.044624634684,18769.628420208093,18490.0,18462.98546010966,18634.54,18691.0,18737.0,18718.0,18450.0,18039.0,17930.0,17790.0,17752.0,17690.0
68,Pittsylvania County,61788.8549238875,62182.30448086181,62081.117301519014,61668.75150442605,61639.75696758187,61669.763811107085,62645.177626848985,62410.42719300458,63515.53567333978,63643.716853626596,63506.0,63534.64930055349,62986.32,63125.0,63167.0,63545.0,63255.0,62614.0,62166.0,61640.0,61002.0,61101.0
69,Powhatan County,22598.798789669614,23147.022806056135,24039.419746514013,24650.068753982014,25320.427216530315,26074.907013742166,26245.210462462415,27087.322060474642,27240.881821593295,27567.4723228067,28046.0,28197.669132540897,28289.54,28394.0,28451.0,28706.0,28442.0,28696.0,29166.0,29524.0,29867.0,30305.0
70,Prince Edward County,19734.63759684765,20224.17884793287,20589.685781473785,20387.085852955413,20818.88464971253,21239.52954922272,21967.151535342946,22312.61598546078,22907.881562295017,23004.113562445476,23368.0,23461.456166696014,23518.48,23380.0,23274.0,23264.0,23631.0,23593.0,23223.0,23249.0,22959.0,23082.0
71,Prince George County,33120.8826136164,33178.71830845115,34193.926373458904,35144.241615540566,35320.65153289295,35288.464732800465,34702.72705084727,34711.86856575359,35613.26430663446,35813.23110410076,35725.0,35783.55858593361,35828.08,35915.0,35986.0,36435.0,37131.0,36656.0,37025.0,37212.0,37350.0,37633.0
72,Prince William County,284369.7594153185,298439.0943818434,313993.27509882965,329471.80496867915,347576.25498607656,363937.18628077337,366966.9966747886,374757.7012418157,381565.4631420864,397382.5525156796,402002.0,405521.6476243287,414531.0,421164.0,431258.0,437636.0,443463.0,448050.0,455990.0,463046.0,465498.0,468497.0
73,Pulaski County,35191.151086268685,35139.0315307496,34773.26627716657,34677.822363571366,34719.29367489881,34781.183984803356,35643.51460364853,35389.67203269402,35648.348808447874,35180.99236062514,34872.0,34856.86342391104,34634.93,34599.0,34657.0,34871.0,34841.0,34577.0,34467.0,34183.0,34097.0,34211.0
74,Rappahannock County,7090.271348133803,7030.585656982326,7014.401342440519,6936.174555383077,7019.926442670383,7109.27633956024,7341.544799613121,7245.477237408003,7230.31477448174,7348.999344810744,7373.0,7381.163790677794,7410.377,7457.0,7470.0,7431.0,7308.0,7308.0,7288.0,7219.0,7285.0,7320.0
75,Richmond County,8781.683853496128,8896.967352596237,9016.546089811782,9150.733236496799,9267.883575676698,9395.13211076016,9043.541341949582,9493.991235485784,9383.979087164136,9364.760381163247,9254.0,9263.0737368241,9236.547,9317.0,9182.0,9183.0,9119.0,9029.0,9094.0,9145.0,9192.0,9223.0
76,Roanoke County,85812.40511919519,86747.84929772085,86579.78046654351,87401.09681700106,88510.33070785222,89319.53512102488,89808.93210943145,90292.91584891175,91494.36391518575,92253.06438804395,92376.0,92523.97607008212,92687.02,93256.0,92703.0,93569.0,93775.0,93924.0,93735.0,93672.0,93805.0,94224.0
77,Rockbridge County,20858.1413091554,20892.69755950653,20998.580402657604,21370.725371693297,21570.285699276643,21737.497347362518,22378.70828282077,22313.43044068899,22450.242495290284,22497.904401680793,22307.0,22340.196659467496,22155.45,22090.0,22338.0,22390.0,22163.0,22241.0,22596.0,22539.0,22500.0,22532.0
78,Rockingham County,67853.80639117707,68663.23894303758,69318.85841389443,69660.33423606367,70755.90911084542,71336.7520963191,72790.27959942332,73924.62214658437,74769.57852239351,75656.21247665751,76314.0,76523.16344004562,77296.9,77551.0,78102.0,78953.0,79134.0,79735.0,80666.0,81422.0,82208.0,82809.0
79,Russell County,29271.499254104376,29518.22568177134,29141.667825370634,29296.410859514875,28828.438929762502,28502.794580954745,28388.446997939467,28531.852502851445,29017.773492244436,28883.06506670863,28897.0,28880.753173024168,29014.14,28890.0,28311.0,28636.0,28008.0,27697.0,27309.0,27057.0,26830.0,26958.0
80,Scott County,23338.407492180755,23038.35621660723,22943.2983190568,22735.058079092563,22867.49463607647,22865.383644250545,22876.03245768132,23141.03129523765,23398.68283501338,23116.95937432157,23177.0,23165.53939097979,23273.7,23445.0,23223.0,23181.0,22759.0,22733.0,22377.0,22121.0,21892.0,21995.0
81,Shenandoah County,35256.03263968217,36178.64529885611,36859.50325286169,37763.49637146828,38583.72905517033,39467.256559841204,40594.77874762507,41076.74140290895,41777.72615694242,41834.13548239077,41993.0,42171.780403060366,42113.74,42812.0,42889.0,42916.0,42228.0,41938.0,42525.0,42940.0,42987.0,43166.0
82,Smyth County,33099.5558440951,33282.25274125695,32848.01225514027,32530.951487210896,32335.80012944958,32246.958120381252,32430.85174592536,32242.611821201768,32399.0874018644,32367.486440469827,32208.0,32178.362484392863,32104.21,32112.0,31984.0,32014.0,31417.0,31052.0,30686.0,30475.0,30075.0,30068.0
83,Southampton County,17481.951347737453,17819.994828894105,17844.275536401186,17651.70278389527,17783.654904975436,17955.80166447744,17827.401151458118,18814.199439480053,19192.03160675944,18401.670153435687,18570.0,18593.36424888532,18713.84,18678.0,18872.0,18783.0,18551.0,18242.0,18119.0,17851.0,17855.0,17954.0
84,Spotsylvania County,91496.27743060916,97438.61351195663,102892.76331827528,107428.69315523231,111562.88937085604,115277.65838209099,117873.09341423049,118863.88563355153,120332.45453366835,120233.77030213522,122397.0,123296.85137830081,123996.6,124526.0,125555.0,126337.0,128998.0,129668.0,131549.0,133441.0,135715.0,137739.0
85,Stafford County,93532.88438479776,97995.64218059846,104052.7742734759,109572.988192866,114787.93139471945,118761.23815758192,118778.97769351127,122597.4811896426,123974.79751466862,125434.6719334213,128961.0,130005.94207084697,131066.5,132719.0,135141.0,138230.0,140176.0,141915.0,145699.0,149110.0,151689.0,153392.0
86,Surry County,6839.570664672274,6838.242763538932,6759.145874235866,6735.847162666508,6745.4605642036695,6783.602830329315,7053.5303640069205,6904.901280409202,7045.43629246764,7074.010435107058,7058.0,7062.042411930371,6968.064,6927.0,6977.0,6967.0,6819.0,6743.0,6674.0,6584.0,6561.0,6600.0
87,Sussex County,12480.123779195763,12290.471241020026,12073.026636027957,12292.821751154632,12123.713625412718,12021.764963107822,12185.816438660422,12117.815178703215,12200.240416705548,12305.40114761697,12087.0,12073.712075413427,12055.9,12139.0,12159.0,12090.0,11887.0,11745.0,11655.0,11473.0,11449.0,11484.0
88,Tazewell County,44453.012142862375,43703.87074680994,43762.204055680566,44126.266523112994,44490.789164905655,44283.65756198935,44231.11327597786,44037.05299743,45090.760033058046,45254.84122615904,45078.0,45078.70429058657,45275.53,44695.0,44665.0,44654.0,44051.0,43369.0,42574.0,41973.0,41332.0,41431.0
89,Warren County,31579.316411406737,32279.760296603305,32938.114878002154,33706.03184235629,34333.103075134735,35324.16178064963,36015.74812396733,36591.26588593411,37123.927136608894,37248.10979798276,37575.0,37729.00392152916,37687.74,38077.0,38387.0,38814.0,38829.0,39181.0,39239.0,39630.0,39936.0,40202.0
90,Washington County,51165.24637693143,51150.16696765217,51389.32836721334,51409.5008007885,51653.21316580363,52026.40471891131,52767.14130905277,53350.27859419032,53930.913301654524,54688.603497076285,54876.0,54959.959319798,55179.06,55479.0,55207.0,54943.0,54130.0,53410.0,53789.0,53992.0,53417.0,53559.0
91,Westmoreland County,16689.16544071836,16731.796659987893,16596.957766724143,16424.253345636404,16456.17413936495,16550.214156644444,16675.84918405873,16932.51846342168,17177.04045669171,17379.78072064119,17454.0,17468.40658574058,17460.49,17703.0,17656.0,17885.0,17725.0,17695.0,17760.0,17911.0,17895.0,17980.0
92,Wise County,42168.734478964594,41612.34313156019,41358.43479081757,41324.88639687218,41532.47339387424,41348.03765699276,41086.3836384501,41095.37945748885,41373.346823525186,41766.712048919726,41452.0,41422.80973541889,41024.92,40796.0,40256.0,40197.0,39943.0,39501.0,39133.0,38386.0,37752.0,37862.0
93,Wythe County,27664.398837183548,27871.696835042596,27864.71385740999,27957.834614032283,28288.803825213887,28323.413383545016,28656.459134477507,28701.93914313975,29194.362317636547,29280.94659122152,29235.0,29269.74210221347,29390.69,29564.0,29390.0,29350.0,28743.0,28462.0,28723.0,28650.0,28480.0,28546.0
94,York County,56831.614595283194,57540.78047392321,59135.67786840887,59592.00050753421,61513.37425857829,62048.37158324039,62068.43312673244,63226.457718855105,64131.78802831894,64932.8934584339,65464.0,65694.8044443726,65973.49,66428.0,66955.0,67396.0,69466.0,68585.0,68890.0,68725.0,69407.0,69792.0
95,Alexandria City,129343.10547014995,132862.92635274836,134437.2458783063,132820.43314607049,131344.01286362635,130137.99065590675,132902.1220722277,133708.52630202472,135590.62811030753,132167.16905855824,139966.0,140235.97597517865,143463.6,147391.0,151218.0,155230.0,159571.0,159464.0,160719.0,161050.0,159152.0,159277.0
96,Bristol City,17322.917252818446,17526.538273626466,17254.620615726417,17292.573174247194,17410.882671796706,17493.636703492924,17340.149132533836,17425.904943748075,17662.552653589668,17919.071959714893,17835.0,17842.363185686983,17780.0,17702.0,17728.0,17690.0,17625.0,17669.0,17160.0,16877.0,17018.0,17165.0
97,Buena Vista City,6357.317316588992,6296.529063139202,6274.021704078593,6241.922275356874,6473.683226964044,6488.333784481016,6597.477842090693,6405.871742064265,6649.171232901164,6648.543445102179,6650.0,6656.027492786776,6880.729,6714.0,6836.0,6867.0,6817.0,6502.0,6424.0,6351.0,6454.0,6479.0
98,Charlottesville City,40199.21446254729,40215.98831339471,40371.35066429692,40289.4791280774,40939.69031086897,41233.69056770612,42805.56917582211,41915.14870348437,42431.88927597628,43237.17834560632,43475.0,43551.96913802477,44471.42,45073.0,46623.0,47783.0,48210.0,49071.0,49132.0,49281.0,49181.0,49447.0
99,Chesapeake City,200315.89495865628,202531.67578045203,204193.81153837443,206712.59073747185,210793.73298788487,214341.98992269154,215503.8554543062,216192.42764483116,217875.69211897146,219794.64380685272,222209.0,222761.36924679647,225897.5,228210.0,232977.0,235638.0,238283.0,240485.0,242655.0,243868.0,245745.0,247564.0
100,Colonial Heights City,16905.40482298106,16850.55783258181,16946.097589857374,16912.774543164607,17024.685206877548,17159.076690169826,17183.918356931994,17295.767903458633,17412.41835033361,17490.865204136884,17411.0,17419.65791711139,17556.44,17626.0,17073.0,17273.0,17215.0,17312.0,17320.0,17562.0,17194.0,17246.0
101,Covington City,6296.034624251472,6344.648451432954,6184.848487185464,6055.860755164665,5871.630415684024,5780.5555913716325,5789.99448175582,5835.916750413379,5966.609776449278,5983.851396180906,5961.0,5951.192125930549,6091.549,6420.0,6259.0,6233.0,6198.0,5965.0,5850.0,5716.0,5694.0,5747.0
102,Danville City,48219.246400024465,47404.512499967845,46659.36290821795,46004.32313142915,45700.01707947547,45173.14937393429,44292.642638304715,43852.872720167434,44116.94381066935,43595.58598650515,43055.0,42918.16409682895,43331.68,43400.0,42912.0,42975.0,42544.0,41967.0,41358.0,40590.0,39932.0,40071.0
103,Emporia City,5666.184647904392,5599.661648930158,5727.803472206784,5642.148816680597,5518.996885976656,5448.204994810525,5591.155473954158,5436.540653853098,5837.473246624549,5899.276540557495,5927.0,5932.20781195516,5945.855,5932.0,6170.0,6153.0,6082.0,5983.0,5797.0,5531.0,5589.0,5630.0
104,Fairfax City,21593.787053364067,21958.61146966062,22262.747471457176,22405.493940145818,22052.27281453098,21802.545480207453,21452.60710329336,21680.15857072899,22099.827284500145,22682.935906159262,22565.0,22586.650082502307,22865.95,23505.0,23938.0,24730.0,23193.0,23257.0,23825.0,24552.0,23943.0,23937.0
105,Falls Church City,10398.305283735412,10943.23596300923,11007.979498193037,11067.447406387459,10708.72800671626,11053.60782250557,11103.540769241215,11372.818325099004,11645.210294898547,12053.579212971741,12332.0,12382.208492587557,12567.37,12960.0,13315.0,13522.0,14183.0,14123.0,14269.0,14460.0,14331.0,14593.0
106,Franklin City,8285.354796994154,8284.013015665729,8175.162572217751,8334.217915555522,8420.301927443694,8524.410938900848,8598.518682263999,8574.113558151776,8633.866375174824,8480.07905750149,8582.0,8585.820750957002,8680.23,8839.0,8655.0,8560.0,8535.0,8597.0,8474.0,8308.0,8261.0,8321.0
107,Fredericksburg City,19373.080035446827,19827.92225460699,20380.586414379133,20640.87596162632,21342.265529343713,21723.94887264998,22044.458247209757,22651.044693118012,22899.46752750796,23353.26598316655,24286.0,24420.431401594327,25483.78,26024.0,27945.0,28213.0,26969.0,27025.0,27645.0,28387.0,28532.0,28880.0
108,Galax City,6857.762941994907,6836.550856331425,6706.575017961523,6808.709871063302,6902.959803001821,6940.631517168139,6921.43185394799,6823.333752873471,6958.7372207426015,7101.303490926801,7042.0,7045.427263565973,7125.447,7176.0,7052.0,7141.0,7043.0,6829.0,6748.0,6587.0,6545.0,6596.0
109,Hampton City,146315.8050870948,144927.386045485,144030.19787485723,142218.16631850606,142365.76808849856,142682.86968700096,141978.3658216342,140689.66668178784,140476.82649758525,139232.87862442146,137436.0,137183.63387075352,137371.7,138848.0,139032.0,138545.0,138626.0,137492.0,136743.0,135629.0,135753.0,136673.0
110,Harrisonburg City,40467.71711420545,41480.409155287045,42280.10461803721,42842.655709694714,43409.28548271595,44325.75650114995,45104.13746215364,45751.897798319704,46659.65781833979,48134.268972158374,48914.0,49134.41551606371,50056.8,50862.0,52127.0,52612.0,53875.0,54224.0,54689.0,54606.0,53997.0,54049.0
111,Hopewell City,22279.54593940616,22258.929066460267,22033.933853891656,21915.555287093677,21835.970933181175,21694.10319182568,21794.393070216964,22191.387647210442,22496.965879027808,22331.341009014915,22591.0,22593.212038899484,22778.8,22845.0,22707.0,22846.0,22984.0,22901.0,22817.0,22767.0,22718.0,22814.0
112,Lexington City,6819.466397036772,6988.128385670036,6917.44626359818,6744.718780809429,6736.6880240221035,6939.683579348015,7015.650218778873,6936.492191807772,6894.063303248934,7007.430716360833,7042.0,7044.656132551838,7197.304,7356.0,7332.0,7329.0,7410.0,7301.0,7284.0,7362.0,7432.0,7499.0
113,Lynchburg City,65361.25339924147,65774.12535095196,66470.7437659915,67354.23863343571,68318.63553800568,69340.25880503021,70490.67693564645,72331.4265070882,73833.84544044566,75203.50765744693,75568.0,75826.19376988134,76448.02,77203.0,77376.0,77874.0,78675.0,79531.0,80380.0,81339.0,80783.0,81266.0
114,Manassas City,34924.352727263766,36570.937001908016,36906.351986295726,37112.01015206776,37600.78089176956,37262.556094377585,37179.89369788199,37233.42584689356,36765.96288633455,37413.57504040128,37821.0,37881.170305097105,39059.75,39902.0,40690.0,41830.0,41577.0,41616.0,41783.0,42053.0,41757.0,41956.0
115,Manassas Park City,10332.819825257233,11181.87303616339,11826.415566861486,12216.38103867325,12574.5089802231,13223.273822649924,13666.03471884523,13653.821216673954,13648.042240133915,13764.428465336327,14273.0,14386.60490776456,14539.81,14838.0,15174.0,15427.0,15700.0,15802.0,16142.0,16528.0,16636.0,16752.0
116,Martinsville City,15348.868327432883,15278.490256135789,15214.871771875913,14911.553560206592,14422.877740309714,14211.52735867894,14388.370550738651,14025.191593743155,14290.39249608451,14160.569665261466,13821.0,13779.841270907777,13901.81,13908.0,13706.0,13741.0,13474.0,13544.0,13382.0,13119.0,12793.0,12892.0
117,Newport News City,180276.9774399981,179407.93556158314,179912.4966114428,180993.54812016923,181767.78787322194,180995.6435193437,181545.90119662308,180892.52555834912,181497.17232293283,181218.1921022228,180719.0,180674.0128207203,181026.5,183331.0,183412.0,183362.0,183454.0,183218.0,182155.0,181119.0,181000.0,181587.0
118,Norfolk City,234521.1364114966,234974.98813699983,235405.42309444942,236550.11942297858,238649.95599327536,239395.7595474273,239354.6227311504,241941.4226162856,242983.15769829875,243956.67817075006,242803.0,242955.57797265498,243984.5,245803.0,246392.0,246394.0,247189.0,247087.0,246256.0,245741.0,245054.0,246063.0
119,Norton City,3875.7211582819828,3879.4830104778694,3818.288669973089,3810.710069317789,3755.727368571502,3725.005612264593,3636.4500092213693,3738.419690445941,3849.6138221823217,3849.8521670637087,3958.0,3958.3618587734245,4099.372,4193.0,4057.0,4013.0,3946.0,3857.0,3882.0,3908.0,3879.0,3901.0
120,Petersburg City,33637.3172684717,32977.021042606124,32908.452027221945,32704.095139745245,32351.629386846285,31852.81532620798,32612.466642009123,31810.180082082676,32380.977758386827,32398.693676386585,32420.0,32379.509286284254,32947.87,33112.0,32781.0,32421.0,32057.0,32018.0,31705.0,31746.0,31430.0,31622.0
121,Poquoson City,11586.901835494758,11532.126089675681,11598.757665153447,11593.106788893272,11800.229398366295,11924.122035597511,12057.327906117702,12041.234325844307,12069.29014954923,12112.754900222271,12150.0,12161.906466642624,12240.25,12291.0,12076.0,12212.0,12359.0,12287.0,12311.0,12320.0,12395.0,12466.0
122,Portsmouth City,100408.32210338554,98746.17006604795,98147.2301856912,97488.87012599237,97569.72919282944,97785.9769833746,97452.56500593443,96858.75930491099,96499.95395850403,96281.71737375841,95535.0,95388.48541332125,96368.3,97450.0,96871.0,96802.0,96874.0,96179.0,95440.0,94953.0,94581.0,95137.0
123,Radford City,15884.86668479548,16000.722903814576,15671.016505581358,15465.044518398312,15588.446101599808,15906.81321395716,16143.844802833131,16191.112382317791,16425.922153394178,16063.902350958315,16408.0,16417.82784680857,16531.59,16714.0,17139.0,17441.0,17420.0,17228.0,17208.0,18041.0,18044.0,18120.0
124,Richmond City,197900.12922713291,196237.3526689643,196084.67911473857,195610.05401443897,195418.0128327647,194474.86261587476,197175.395791965,198834.03541233897,201309.6936479784,198201.90900834152,204214.0,204325.74706798387,206237.5,208834.0,211172.0,213504.0,217938.0,221679.0,222853.0,226919.0,226841.0,229074.0
125,Roanoke City,94937.98205210024,95551.78210894726,95680.84121199798,94612.27088984543,94891.16655462439,95159.1303453118,95972.7336112112,95457.66411473918,96791.47992612064,97844.82687811296,97032.0,97061.16456223189,97205.99,98641.0,98913.0,99320.0,99681.0,99644.0,99908.0,100033.0,99348.0,99795.0
126,Salem City,24793.478239124866,24834.94933712667,24820.585993442986,24535.22823198467,24451.779910367575,24617.86575222902,24561.522137183645,24312.154648166386,24591.40637829397,24828.985644283242,24802.0,24797.12667863984,24970.05,25267.0,25274.0,25330.0,25438.0,25476.0,25679.0,25704.0,25363.0,25522.0
127,Staunton City,23852.563007207173,23491.179441773602,23586.666271850823,22627.14313442182,22611.762528640025,22997.57754759524,22855.216713584236,23004.730816607127,23462.394241155074,23611.624754465047,23746.0,23737.34837967375,24222.18,24512.0,24577.0,24647.0,24542.0,24453.0,24761.0,24972.0,24971.0,25110.0
128,Suffolk City,64200.33411838502,67249.3981637806,69263.26881883146,72212.8751340043,75908.90750467456,78322.90125250437,79566.85853677307,81102.5157892639,82039.3612148013,82615.80848018479,84585.0,85166.08360577613,85692.48,86463.0,87831.0,89586.0,90426.0,91722.0,92533.0,92714.0,93825.0,94960.0
129,Virginia Beach City,426711.64366119844,427412.71039344795,427996.85414362117,429831.0018533962,436139.03218322794,436156.20937714225,435001.28640018683,434057.53682669014,436943.719427511,437274.9208609271,437994.0,438206.81997384975,441245.8,447489.0,449628.0,451672.0,453500.0,453628.0,454448.0,453410.0,452643.0,454335.0
130,Waynesboro City,19610.135641602814,19534.86251446989,19734.77583020152,19658.24175476108,19882.24628124537,20108.158787327455,20374.7037450176,20318.0517677691,20707.599756962794,20923.204584904543,21006.0,21039.26208951699,21098.61,21378.0,21015.0,21661.0,21795.0,21837.0,21955.0,22285.0,22183.0,22462.0
131,Williamsburg City,11997.861478382025,12389.66544217572,12691.15174025188,13287.58466552192,13437.739097995014,13343.760443770027,13410.964490521019,13415.656965909382,13573.72747547735,13758.195923856636,14068.0,14120.530105654314,14255.82,14503.0,14893.0,15064.0,14860.0,15429.0,15404.0,15183.0,15383.0,15457.0
132,Winchester City,23695.58554898274,24049.087109286524,24607.75695007997,24959.29210585834,25346.81072769966,25683.345289659454,25762.362957324473,25813.716767067905,25962.372121920547,26071.803004640387,26203.0,26265.426006328285,26166.62,27208.0,26961.0,27200.0,27515.0,27531.0,28005.0,28282.0,28180.0,28310.0
